POHEADER_PO_ID,PRODUCT,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
02BD2137-0890-1EEA-A6C2-BB55C1FFE7FB,HT-6100,,EUR,1116.22,938,178.22,2,EA,2020-05-17
02BD2137-0890-1EEA-A6C2-BB55C20007FB,HT-1100,,USD,213.96,179.8,34.16,2,EA,2020-05-23
02BD2137-0890-1EEA-A6C2-BB55C20007FB,HT-2026,,USD,35.69,29.99,5.7,1,EA,2014-12-18
02BD2137-0890-1EEA-A6C2-BB55C20027FB,HT-1106,,MXN,121.38,102,19.38,3,EA,2020-03-27
02BD2137-0890-1EEA-A6C2-BB55C20027FB,HT-1601,,MXN,3213,2700,513,3,EA,2020-02-28
02BD2137-0890-1EEA-A6C2-BB55C20047FB,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2020-10-12
02BD2137-0890-1EEA-A6C2-BB55C20047FB,HT-1104,,JPY,196.35,165,31.35,3,EA,2020-06-07
02BD2137-0890-1EEA-A6C2-BB55C20067FB,HT-1103,,EUR,274.89,231,43.89,3,EA,2020-02-04
02BD2137-0890-1EEA-A6C2-BB55C20067FB,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2020-05-11
02BD2137-0890-1EEA-A6C2-BB55C20087FB,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-11-14
02BD2137-0890-1EEA-A6C2-BB55C20087FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-10-06
02BD2137-0890-1EEA-A6C2-BB55C200A7FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-05-18
02BD2137-0890-1EEA-A6C2-BB55C200A7FB,HT-1502,,EUR,29750,25000,4750,1,EA,2020-05-13
02BD2137-0890-1EEA-A6C2-BB55C200C7FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-05-23
02BD2137-0890-1EEA-A6C2-BB55C200C7FB,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2020-02-09
02BD2137-0890-1EEA-A6C2-BB55C200E7FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB55C200E7FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-05-20
02BD2137-0890-1EEA-A6C2-BB55C20107FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-12-02
02BD2137-0890-1EEA-A6C2-BB55C20107FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-07-21
02BD2137-0890-1EEA-A6C2-BB55C20127FB,HT-1051,,USD,117.81,99,18.81,1,EA,2020-08-07
02BD2137-0890-1EEA-A6C2-BB55C20127FB,HT-1138,,USD,2882.18,2422,460.18,2,EA,2020-02-07
02BD2137-0890-1EEA-A6C2-BB55C20147FB,HT-1500,,EUR,17850,15000,2850,3,EA,2020-08-15
02BD2137-0890-1EEA-A6C2-BB55C20147FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-10-02
02BD2137-0890-1EEA-A6C2-BB55C20167FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-09-28
02BD2137-0890-1EEA-A6C2-BB55C20167FB,HT-1120,,EUR,928.2,780,148.2,3,EA,2020-07-27
02BD2137-0890-1EEA-A6C2-BB55C20187FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-06-05
02BD2137-0890-1EEA-A6C2-BB55C20187FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-01-02
02BD2137-0890-1EEA-A6C2-BB55C201A7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-01-17
02BD2137-0890-1EEA-A6C2-BB55C201A7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2014-12-23
02BD2137-0890-1EEA-A6C2-BB55C201C7FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-08-30
02BD2137-0890-1EEA-A6C2-BB55C201C7FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-03-10
02BD2137-0890-1EEA-A6C2-BB55C201E7FB,HT-1042,,EUR,415.31,349,66.31,1,EA,2020-05-01
02BD2137-0890-1EEA-A6C2-BB55C201E7FB,HT-1120,,EUR,928.2,780,148.2,3,EA,2014-12-07
02BD2137-0890-1EEA-A6C2-BB55C20207FB,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-06-24
02BD2137-0890-1EEA-A6C2-BB55C20207FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-06-02
02BD2137-0890-1EEA-A6C2-BB55C20227FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-11-21
02BD2137-0890-1EEA-A6C2-BB55C20227FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-02-07
02BD2137-0890-1EEA-A6C2-BB55C20247FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-03-05
02BD2137-0890-1EEA-A6C2-BB55C20247FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-01-09
02BD2137-0890-1EEA-A6C2-BB55C20267FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-06-20
02BD2137-0890-1EEA-A6C2-BB55C20267FB,HT-1138,,USD,2882.18,2422,460.18,2,EA,2020-02-16
02BD2137-0890-1EEA-A6C2-BB55C20287FB,HT-1120,,EUR,618.8,520,98.8,2,EA,2020-05-22
02BD2137-0890-1EEA-A6C2-BB55C20287FB,HT-1042,,EUR,415.31,349,66.31,1,EA,2020-03-20
02BD2137-0890-1EEA-A6C2-BB55C202A7FB,HT-1052,,EUR,202.3,170,32.3,1,EA,2020-09-30
02BD2137-0890-1EEA-A6C2-BB55C202A7FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2014-12-14
02BD2137-0890-1EEA-A6C2-BB55C202C7FB,HT-1060,,EUR,32.13,27,5.13,3,EA,2020-08-21
02BD2137-0890-1EEA-A6C2-BB55C202C7FB,HT-1502,,EUR,89250,75000,14250,3,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB55C202E7FB,HT-1061,,EUR,24.99,21,3.99,3,EA,2020-12-15
02BD2137-0890-1EEA-A6C2-BB55C202E7FB,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2020-05-18
02BD2137-0890-1EEA-A6C2-BB55C20307FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-04-24
02BD2137-0890-1EEA-A6C2-BB55C20307FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-04-19
02BD2137-0890-1EEA-A6C2-BB55C20327FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-06-27
02BD2137-0890-1EEA-A6C2-BB55C20327FB,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB55C20347FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-12-28
02BD2137-0890-1EEA-A6C2-BB55C20347FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-05-03
02BD2137-0890-1EEA-A6C2-BB55C20367FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-10-23
02BD2137-0890-1EEA-A6C2-BB55C20367FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB55C20387FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-07-27
02BD2137-0890-1EEA-A6C2-BB55C20387FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2014-12-05
02BD2137-0890-1EEA-A6C2-BB55C203A7FB,HT-1500,,EUR,5950,5000,950,1,EA,2020-03-29
02BD2137-0890-1EEA-A6C2-BB55C203A7FB,HT-1055,,EUR,235.62,198,37.62,2,EA,2020-03-08
02BD2137-0890-1EEA-A6C2-BB55C203C7FB,HT-1500,,EUR,11900,10000,1900,2,EA,2020-04-22
02BD2137-0890-1EEA-A6C2-BB55C203C7FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-08-24
02BD2137-0890-1EEA-A6C2-BB55C203E7FB,HT-1500,,EUR,17850,15000,2850,3,EA,2020-10-21
02BD2137-0890-1EEA-A6C2-BB55C203E7FB,HT-1055,,EUR,117.81,99,18.81,1,EA,2020-01-13
02BD2137-0890-1EEA-A6C2-BB55C20407FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-06-10
02BD2137-0890-1EEA-A6C2-BB55C20407FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-04-26
02BD2137-0890-1EEA-A6C2-BB55C20427FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-06-24
02BD2137-0890-1EEA-A6C2-BB55C20427FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-05-25
02BD2137-0890-1EEA-A6C2-BB55C20447FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB55C20447FB,HT-1056,,JPY,283.22,238,45.22,2,EA,2014-12-17
02BD2137-0890-1EEA-A6C2-BB55C20467FB,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2020-08-04
02BD2137-0890-1EEA-A6C2-BB55C20467FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-05-24
02BD2137-0890-1EEA-A6C2-BB55C20487FB,HT-1501,,JPY,35700,30000,5700,2,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB55C20487FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-01-31
02BD2137-0890-1EEA-A6C2-BB55C204A7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-01-03
02BD2137-0890-1EEA-A6C2-BB55C204A7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB55C204C7FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-11-05
02BD2137-0890-1EEA-A6C2-BB55C204C7FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-03-05
02BD2137-0890-1EEA-A6C2-BB55C204E7FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-01-18
02BD2137-0890-1EEA-A6C2-BB55C204E7FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-03-17
02BD2137-0890-1EEA-A6C2-BB55C20507FB,HT-1500,,EUR,5950,5000,950,1,EA,2020-10-17
02BD2137-0890-1EEA-A6C2-BB55C20507FB,HT-1055,,EUR,353.43,297,56.43,3,EA,2020-05-29
02BD2137-0890-1EEA-A6C2-BB55C20527FB,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2020-09-11
02BD2137-0890-1EEA-A6C2-BB55C20527FB,HT-1052,,EUR,404.6,340,64.6,2,EA,2020-04-16
02BD2137-0890-1EEA-A6C2-BB55C20547FB,HT-1056,,JPY,141.61,119,22.61,1,EA,2020-12-09
02BD2137-0890-1EEA-A6C2-BB55C20547FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-06-25
02BD2137-0890-1EEA-A6C2-BB55C20567FB,HT-1501,,JPY,17850,15000,2850,1,EA,2020-12-25
02BD2137-0890-1EEA-A6C2-BB55C20567FB,HT-1056,,JPY,283.22,238,45.22,2,EA,2020-04-05
02BD2137-0890-1EEA-A6C2-BB55C20587FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-09-09
02BD2137-0890-1EEA-A6C2-BB55C20587FB,HT-1051,,USD,235.62,198,37.62,2,EA,2020-11-26
02BD2137-0890-1EEA-A6C2-BB55C205A7FB,HT-1042,,EUR,830.62,698,132.62,2,EA,2020-06-30
02BD2137-0890-1EEA-A6C2-BB55C205A7FB,HT-1120,,EUR,309.4,260,49.4,1,EA,2020-02-15
02BD2137-0890-1EEA-A6C2-BB55C205C7FB,HT-1502,,EUR,29750,25000,4750,1,EA,2020-04-22
02BD2137-0890-1EEA-A6C2-BB55C205C7FB,HT-1060,,EUR,21.42,18,3.42,2,EA,2020-05-06
02BD2137-0890-1EEA-A6C2-BB55C205E7FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-04-18
02BD2137-0890-1EEA-A6C2-BB55C205E7FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2014-12-15
02BD2137-0890-1EEA-A6C2-BB55C20607FB,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2020-12-29
02BD2137-0890-1EEA-A6C2-BB55C20607FB,HT-1061,,EUR,8.33,7,1.33,1,EA,2020-05-19
02BD2137-0890-1EEA-A6C2-BB55C20627FB,HT-1061,,EUR,16.66,14,2.66,2,EA,2020-08-08
02BD2137-0890-1EEA-A6C2-BB55C20627FB,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2020-06-19
02BD2137-0890-1EEA-A6C2-BB55C20647FB,HT-1502,,EUR,59500,50000,9500,2,EA,2020-05-08
02BD2137-0890-1EEA-A6C2-BB55C20647FB,HT-1060,,EUR,10.71,9,1.71,1,EA,2020-10-11
02BD2137-0890-1EEA-A6C2-BB55C20667FB,HT-1051,,USD,353.43,297,56.43,3,EA,2020-09-07
02BD2137-0890-1EEA-A6C2-BB55C20667FB,HT-1138,,USD,4323.27,3633,690.27,3,EA,2020-12-15
02BD2137-0890-1EEA-A6C2-BB55C20687FB,HT-1056,,JPY,424.83,357,67.83,3,EA,2020-10-23
02BD2137-0890-1EEA-A6C2-BB55C20687FB,HT-1501,,JPY,53550,45000,8550,3,EA,2020-08-27
02BD2137-0890-1EEA-A6C2-BB55C206A7FB,HT-1052,,EUR,606.9,510,96.9,3,EA,2020-12-29
02BD2137-0890-1EEA-A6C2-BB55C206A7FB,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2020-10-24
02BD2137-0890-1EEA-A6C2-BB55C206C7FB,HT-8001,,GBP,1188.81,999,189.81,1,EA,2020-02-08
02BD2137-0890-1EEA-A6C2-BB55C206C7FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-10-27
02BD2137-0890-1EEA-A6C2-BB55C206E7FB,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-09-25
02BD2137-0890-1EEA-A6C2-BB55C206E7FB,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C20707FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-09-22
02BD2137-0890-1EEA-A6C2-BB55C20707FB,AD-1000,,CAD,0,0,0,1,EA,2020-03-29
02BD2137-0890-1EEA-A6C2-BB55C20727FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-12-14
02BD2137-0890-1EEA-A6C2-BB55C20727FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-11-22
02BD2137-0890-1EEA-A6C2-BB55C20747FB,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2020-04-19
02BD2137-0890-1EEA-A6C2-BB55C20747FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2014-12-10
02BD2137-0890-1EEA-A6C2-BB55C20767FB,HT-1114,,USD,82.11,69,13.11,1,EA,2020-01-08
02BD2137-0890-1EEA-A6C2-BB55C20767FB,HT-8003,,USD,3303.44,2776,527.44,2,EA,2020-10-26
02BD2137-0890-1EEA-A6C2-BB55C20787FB,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-08-05
02BD2137-0890-1EEA-A6C2-BB55C20787FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-10-08
02BD2137-0890-1EEA-A6C2-BB55C207A7FB,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-11-23
02BD2137-0890-1EEA-A6C2-BB55C207A7FB,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-09-06
02BD2137-0890-1EEA-A6C2-BB55C207C7FB,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-08-25
02BD2137-0890-1EEA-A6C2-BB55C207C7FB,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-08-12
02BD2137-0890-1EEA-A6C2-BB55C207E7FB,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-09-18
02BD2137-0890-1EEA-A6C2-BB55C207E7FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-10-11
02BD2137-0890-1EEA-A6C2-BB55C20807FB,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2014-12-11
02BD2137-0890-1EEA-A6C2-BB55C20807FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2014-12-23
02BD2137-0890-1EEA-A6C2-BB55C20827FB,HT-1040,,EUR,987.7,830,157.7,1,EA,2020-08-03
02BD2137-0890-1EEA-A6C2-BB55C20827FB,HT-1117,,EUR,135.66,114,21.66,3,EA,2020-01-23
02BD2137-0890-1EEA-A6C2-BB55C20847FB,AD-1000,,CAD,0,0,0,2,EA,2020-10-08
02BD2137-0890-1EEA-A6C2-BB55C20847FB,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-11-04
02BD2137-0890-1EEA-A6C2-BB55C20867FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-02-13
02BD2137-0890-1EEA-A6C2-BB55C20867FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-10-05
02BD2137-0890-1EEA-A6C2-BB55C20887FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-08-03
02BD2137-0890-1EEA-A6C2-BB55C20887FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-07-16
02BD2137-0890-1EEA-A6C2-BB55C208A7FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-11-09
02BD2137-0890-1EEA-A6C2-BB55C208A7FB,HT-1114,,USD,164.22,138,26.22,2,EA,2014-12-29
02BD2137-0890-1EEA-A6C2-BB55C208C7FB,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-01-13
02BD2137-0890-1EEA-A6C2-BB55C208C7FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C208E7FB,HT-1115,,CAD,49.98,42,7.98,1,EA,2020-11-12
02BD2137-0890-1EEA-A6C2-BB55C208E7FB,AD-1000,,CAD,0,0,0,2,EA,2020-05-10
02BD2137-0890-1EEA-A6C2-BB55C20907FB,HT-1030,,EUR,821.1,690,131.1,3,EA,2020-01-22
02BD2137-0890-1EEA-A6C2-BB55C20907FB,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2020-07-17
02BD2137-0890-1EEA-A6C2-BB55C20927FB,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB55C20927FB,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-06-05
02BD2137-0890-1EEA-A6C2-BB55C20947FB,HT-1112,,GBP,92.82,78,14.82,2,EA,2020-07-04
02BD2137-0890-1EEA-A6C2-BB55C20947FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-12-19
02BD2137-0890-1EEA-A6C2-BB55C20967FB,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2014-12-28
02BD2137-0890-1EEA-A6C2-BB55C20967FB,HT-8000,,EUR,950.81,799,151.81,1,EA,2020-11-03
02BD2137-0890-1EEA-A6C2-BB55C20987FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-10-27
02BD2137-0890-1EEA-A6C2-BB55C20987FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-11-17
02BD2137-0890-1EEA-A6C2-BB55C209A7FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-06-13
02BD2137-0890-1EEA-A6C2-BB55C209A7FB,HT-1114,,USD,246.33,207,39.33,3,EA,2020-05-24
02BD2137-0890-1EEA-A6C2-BB55C209C7FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-09-10
02BD2137-0890-1EEA-A6C2-BB55C209C7FB,AD-1000,,CAD,0,0,0,3,EA,2020-05-02
02BD2137-0890-1EEA-A6C2-BB55C209E7FB,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-09-02
02BD2137-0890-1EEA-A6C2-BB55C209E7FB,HT-1116,,MXN,85.68,72,13.68,2,EA,2020-04-06
02BD2137-0890-1EEA-A6C2-BB55C20A07FB,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2020-12-29
02BD2137-0890-1EEA-A6C2-BB55C20A07FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB55C20A27FB,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2020-06-27
02BD2137-0890-1EEA-A6C2-BB55C20A27FB,HT-1116,,MXN,42.84,36,6.84,1,EA,2014-12-09
02BD2137-0890-1EEA-A6C2-BB606A4347FB,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-09-08
02BD2137-0890-1EEA-A6C2-BB606A4347FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-02-23
02BD2137-0890-1EEA-A6C2-BB606A4367FB,HT-1117,,EUR,90.44,76,14.44,2,EA,2020-01-09
02BD2137-0890-1EEA-A6C2-BB606A4367FB,HT-1040,,EUR,987.7,830,157.7,1,EA,2020-11-13
02BD2137-0890-1EEA-A6C2-BB606A4387FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A4387FB,HT-1032,,EUR,821.1,690,131.1,2,EA,2020-09-07
02BD2137-0890-1EEA-A6C2-BB606A43A7FB,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2020-02-22
02BD2137-0890-1EEA-A6C2-BB606A43A7FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-06-14
02BD2137-0890-1EEA-A6C2-BB606A43C7FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-04-13
02BD2137-0890-1EEA-A6C2-BB606A43C7FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-02-24
02BD2137-0890-1EEA-A6C2-BB606A43E7FB,HT-1041,,ARS,1166.2,980,186.2,2,EA,2020-05-30
02BD2137-0890-1EEA-A6C2-BB606A43E7FB,HT-1118,,ARS,188.02,158,30.02,2,EA,2020-11-23
02BD2137-0890-1EEA-A6C2-BB606A4407FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-10-24
02BD2137-0890-1EEA-A6C2-BB606A4407FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-01-05
02BD2137-0890-1EEA-A6C2-BB606A4427FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-05-25
02BD2137-0890-1EEA-A6C2-BB606A4427FB,HT-1030,,EUR,547.4,460,87.4,2,EA,2020-04-11
02BD2137-0890-1EEA-A6C2-BB606A4447FB,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2020-05-23
02BD2137-0890-1EEA-A6C2-BB606A4447FB,HT-1116,,MXN,128.52,108,20.52,3,EA,2020-11-13
02BD2137-0890-1EEA-A6C2-BB606A4467FB,AD-1000,,CAD,0,0,0,2,EA,2020-05-14
02BD2137-0890-1EEA-A6C2-BB606A4467FB,HT-1036,,CAD,1023.4,860,163.4,2,EA,2020-06-23
02BD2137-0890-1EEA-A6C2-BB606A4487FB,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2020-02-13
02BD2137-0890-1EEA-A6C2-BB606A4487FB,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2020-04-05
02BD2137-0890-1EEA-A6C2-BB606A44A7FB,HT-1032,,EUR,410.55,345,65.55,1,EA,2020-02-07
02BD2137-0890-1EEA-A6C2-BB606A44A7FB,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2020-01-10
02BD2137-0890-1EEA-A6C2-BB606A44C7FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-06-22
02BD2137-0890-1EEA-A6C2-BB606A44C7FB,HT-1114,,USD,164.22,138,26.22,2,EA,2020-05-26
02BD2137-0890-1EEA-A6C2-BB606A44E7FB,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2020-12-30
02BD2137-0890-1EEA-A6C2-BB606A44E7FB,HT-1117,,EUR,45.22,38,7.22,1,EA,2020-04-03
02BD2137-0890-1EEA-A6C2-BB606A4507FB,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2020-10-01
02BD2137-0890-1EEA-A6C2-BB606A4507FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-08-06
02BD2137-0890-1EEA-A6C2-BB606A4527FB,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB606A4527FB,HT-1115,,CAD,149.94,126,23.94,3,EA,2020-06-25
02BD2137-0890-1EEA-A6C2-BB606A4547FB,HT-1118,,ARS,282.03,237,45.03,3,EA,2020-07-05
02BD2137-0890-1EEA-A6C2-BB606A4547FB,HT-1041,,ARS,583.1,490,93.1,1,EA,2020-02-25
02BD2137-0890-1EEA-A6C2-BB606A4567FB,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2020-07-24
02BD2137-0890-1EEA-A6C2-BB606A4567FB,HT-1031,,GBP,678.3,570,108.3,2,EA,2020-05-07
02BD2137-0890-1EEA-A6C2-BB606A4587FB,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2020-01-19
02BD2137-0890-1EEA-A6C2-BB606A4587FB,HT-1030,,EUR,273.7,230,43.7,1,EA,2020-10-09
02BD2137-0890-1EEA-A6C2-BB606A45A7FB,HT-8003,,USD,4955.16,4164,791.16,3,EA,2020-07-11
02BD2137-0890-1EEA-A6C2-BB606A45A7FB,HT-1035,,USD,1424.43,1197,227.43,3,EA,2020-07-20
02BD2137-0890-1EEA-A6C2-BB606A45C7FB,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2020-07-06
02BD2137-0890-1EEA-A6C2-BB606A45C7FB,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2020-02-25
02BD2137-0890-1EEA-A6C2-BB606A45E7FB,AD-1000,,CAD,0,0,0,3,EA,2020-02-02
02BD2137-0890-1EEA-A6C2-BB606A45E7FB,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2020-03-27
02BD2137-0890-1EEA-A6C2-BB606A4607FB,HT-6132,,BRL,1069.81,899,170.81,1,EA,2020-09-14
02BD2137-0890-1EEA-A6C2-BB606A4607FB,HT-1063,,BRL,33.32,28,5.32,2,EA,2020-08-19
02BD2137-0890-1EEA-A6C2-BB606A4627FB,HT-7020,,CHF,3546.2,2980,566.2,2,EA,2020-07-31
02BD2137-0890-1EEA-A6C2-BB606A4627FB,HT-1065,,CHF,30.94,26,4.94,1,EA,2014-12-24
02BD2137-0890-1EEA-A6C2-BB606A4647FB,HT-7010,,USD,2852.43,2397,455.43,3,EA,2020-11-02
02BD2137-0890-1EEA-A6C2-BB606A4647FB,HT-1066,,USD,2.98,2.5,0.48,1,EA,2020-08-31
02BD2137-0890-1EEA-A6C2-BB606A4667FB,HT-7000,,EUR,1959.93,1647,312.93,3,EA,2020-01-11
02BD2137-0890-1EEA-A6C2-BB606A4667FB,HT-1067,,EUR,12.5,10.5,2,3,EA,2020-09-19
02BD2137-0890-1EEA-A6C2-BB606A4687FB,HT-1067,,EUR,8.33,7,1.33,2,EA,2014-12-12
02BD2137-0890-1EEA-A6C2-BB606A4687FB,HT-7000,,EUR,653.31,549,104.31,1,EA,2020-03-26
02BD2137-0890-1EEA-A6C2-BB606A46A7FB,HT-1095,,USD,190.4,160,30.4,1,EA,2020-04-25
02BD2137-0890-1EEA-A6C2-BB606A46A7FB,HT-1068,,USD,8.33,7,1.33,2,EA,2020-12-02
02BD2137-0890-1EEA-A6C2-BB606A46C7FB,HT-1069,,JPY,2856,2400,456,3,EA,2020-10-11
02BD2137-0890-1EEA-A6C2-BB606A46C7FB,HT-1096,,JPY,142.8,120,22.8,1,EA,2020-05-02
02BD2137-0890-1EEA-A6C2-BB606A46E7FB,HT-1097,,ARS,133.28,112,21.28,2,EA,2020-05-21
02BD2137-0890-1EEA-A6C2-BB606A46E7FB,HT-1070,,ARS,253.11,212.7,40.41,3,EA,2020-08-19
